Date ,Index Identifier,Yields 
2014-04-15,S&P 500  Energy  Bond Index,0.0324
2014-04-16,S&P 500  Energy  Bond Index,0.0325
2014-04-17,S&P 500  Energy  Bond Index,0.0331
2014-04-18,S&P 500  Energy  Bond Index,0.0331
2014-04-21,S&P 500  Energy  Bond Index,0.033
2014-04-22,S&P 500  Energy  Bond Index,0.033
2014-04-23,S&P 500  Energy  Bond Index,0.0327
2014-04-24,S&P 500  Energy  Bond Index,0.0327
2014-04-25,S&P 500  Energy  Bond Index,0.0325
2014-04-28,S&P 500  Energy  Bond Index,0.0326
2014-04-29,S&P 500  Energy  Bond Index,0.0327
2014-04-30,S&P 500  Energy  Bond Index,0.0323
2014-05-01,S&P 500  Energy  Bond Index,0.0319
2014-05-02,S&P 500  Energy  Bond Index,0.0319
2014-05-05,S&P 500  Energy  Bond Index,0.032
2014-05-06,S&P 500  Energy  Bond Index,0.0318
2014-05-07,S&P 500  Energy  Bond Index,0.0318
2014-05-08,S&P 500  Energy  Bond Index,0.0316
2014-05-09,S&P 500  Energy  Bond Index,0.0317
2014-05-12,S&P 500  Energy  Bond Index,0.0319
2014-05-13,S&P 500  Energy  Bond Index,0.0316
2014-05-14,S&P 500  Energy  Bond Index,0.0311
2014-05-15,S&P 500  Energy  Bond Index,0.0309
2014-05-16,S&P 500  Energy  Bond Index,0.0311
2014-05-19,S&P 500  Energy  Bond Index,0.0311
2014-05-20,S&P 500  Energy  Bond Index,0.0309
2014-05-21,S&P 500  Energy  Bond Index,0.0311
2014-05-22,S&P 500  Energy  Bond Index,0.0313
2014-05-23,S&P 500  Energy  Bond Index,0.0311
2014-05-26,S&P 500  Energy  Bond Index,0.0311
2014-05-27,S&P 500  Energy  Bond Index,0.031
2014-05-28,S&P 500  Energy  Bond Index,0.0303
2014-05-29,S&P 500  Energy  Bond Index,0.0306
2014-05-30,S&P 500  Energy  Bond Index,0.0306
2014-06-02,S&P 500  Energy  Bond Index,0.0313
2014-06-03,S&P 500  Energy  Bond Index,0.0317
2014-06-04,S&P 500  Energy  Bond Index,0.0317
2014-06-05,S&P 500  Energy  Bond Index,0.0315
2014-06-06,S&P 500  Energy  Bond Index,0.0317
2014-06-09,S&P 500  Energy  Bond Index,0.0318
2014-06-10,S&P 500  Energy  Bond Index,0.032
2014-06-11,S&P 500  Energy  Bond Index,0.0319
2014-06-12,S&P 500  Energy  Bond Index,0.0315
2014-06-13,S&P 500  Energy  Bond Index,0.0317
2014-06-16,S&P 500  Energy  Bond Index,0.0316
2014-06-17,S&P 500  Energy  Bond Index,0.032
2014-06-18,S&P 500  Energy  Bond Index,0.0317
2014-06-19,S&P 500  Energy  Bond Index,0.0317
2014-06-20,S&P 500  Energy  Bond Index,0.0316
2014-06-23,S&P 500  Energy  Bond Index,0.0317
2014-06-24,S&P 500  Energy  Bond Index,0.0313
2014-06-25,S&P 500  Energy  Bond Index,0.0311
2014-06-26,S&P 500  Energy  Bond Index,0.0308
2014-06-27,S&P 500  Energy  Bond Index,0.0309
2014-06-30,S&P 500  Energy  Bond Index,0.0307
2014-07-01,S&P 500  Energy  Bond Index,0.031
2014-07-02,S&P 500  Energy  Bond Index,0.0315
2014-07-03,S&P 500  Energy  Bond Index,0.0317
2014-07-04,S&P 500  Energy  Bond Index,0.0316
2014-07-07,S&P 500  Energy  Bond Index,0.0315
2014-07-08,S&P 500  Energy  Bond Index,0.0311
2014-07-09,S&P 500  Energy  Bond Index,0.0309
2014-07-10,S&P 500  Energy  Bond Index,0.0308
2014-07-11,S&P 500  Energy  Bond Index,0.0307
2014-07-14,S&P 500  Energy  Bond Index,0.031
2014-07-15,S&P 500  Energy  Bond Index,0.031
2014-07-16,S&P 500  Energy  Bond Index,0.031
2014-07-17,S&P 500  Energy  Bond Index,0.0306
2014-07-18,S&P 500  Energy  Bond Index,0.0308
2014-07-21,S&P 500  Energy  Bond Index,0.0308
2014-07-22,S&P 500  Energy  Bond Index,0.0306
2014-07-23,S&P 500  Energy  Bond Index,0.0306
2014-07-24,S&P 500  Energy  Bond Index,0.031
2014-07-25,S&P 500  Energy  Bond Index,0.0307
2014-07-28,S&P 500  Energy  Bond Index,0.0309
2014-07-29,S&P 500  Energy  Bond Index,0.0307
2014-07-30,S&P 500  Energy  Bond Index,0.0314
2014-07-31,S&P 500  Energy  Bond Index,0.0314
2014-08-01,S&P 500  Energy  Bond Index,0.0311
2014-08-04,S&P 500  Energy  Bond Index,0.0311
2014-08-05,S&P 500  Energy  Bond Index,0.0311
2014-08-06,S&P 500  Energy  Bond Index,0.0311
2014-08-07,S&P 500  Energy  Bond Index,0.0308
2014-08-08,S&P 500  Energy  Bond Index,0.0308
2014-08-11,S&P 500  Energy  Bond Index,0.0308
2014-08-12,S&P 500  Energy  Bond Index,0.031
2014-08-13,S&P 500  Energy  Bond Index,0.0308
2014-08-14,S&P 500  Energy  Bond Index,0.0306
2014-08-15,S&P 500  Energy  Bond Index,0.0303
2014-08-18,S&P 500  Energy  Bond Index,0.0307
2014-08-19,S&P 500  Energy  Bond Index,0.0309
2014-08-20,S&P 500  Energy  Bond Index,0.0311
2014-08-21,S&P 500  Energy  Bond Index,0.0309
2014-08-22,S&P 500  Energy  Bond Index,0.0309
2014-08-25,S&P 500  Energy  Bond Index,0.0308
2014-08-26,S&P 500  Energy  Bond Index,0.0309
2014-08-27,S&P 500  Energy  Bond Index,0.0306
2014-08-28,S&P 500  Energy  Bond Index,0.0303
2014-08-29,S&P 500  Energy  Bond Index,0.0304
2014-09-01,S&P 500  Energy  Bond Index,0.0303
2014-09-02,S&P 500  Energy  Bond Index,0.031
2014-09-03,S&P 500  Energy  Bond Index,0.0309
2014-09-04,S&P 500  Energy  Bond Index,0.0313
2014-09-05,S&P 500  Energy  Bond Index,0.0313
2014-09-08,S&P 500  Energy  Bond Index,0.0314
2014-09-09,S&P 500  Energy  Bond Index,0.0318
2014-09-10,S&P 500  Energy  Bond Index,0.0321
2014-09-11,S&P 500  Energy  Bond Index,0.0321
2014-09-12,S&P 500  Energy  Bond Index,0.0327
2014-09-15,S&P 500  Energy  Bond Index,0.0325
2014-09-16,S&P 500  Energy  Bond Index,0.0326
2014-09-17,S&P 500  Energy  Bond Index,0.0327
2014-09-18,S&P 500  Energy  Bond Index,0.0329
2014-09-19,S&P 500  Energy  Bond Index,0.0327
2014-09-22,S&P 500  Energy  Bond Index,0.0326
2014-09-23,S&P 500  Energy  Bond Index,0.0324
2014-09-24,S&P 500  Energy  Bond Index,0.0328
2014-09-25,S&P 500  Energy  Bond Index,0.0324
2014-09-26,S&P 500  Energy  Bond Index,0.0327
2014-09-29,S&P 500  Energy  Bond Index,0.0326
2014-09-30,S&P 500  Energy  Bond Index,0.0328
2014-10-01,S&P 500  Energy  Bond Index,0.0322
2014-10-02,S&P 500  Energy  Bond Index,0.0325
2014-10-03,S&P 500  Energy  Bond Index,0.0325
2014-10-06,S&P 500  Energy  Bond Index,0.0323
2014-10-07,S&P 500  Energy  Bond Index,0.0318
2014-10-08,S&P 500  Energy  Bond Index,0.0317
2014-10-09,S&P 500  Energy  Bond Index,0.0318
2014-10-10,S&P 500  Energy  Bond Index,0.0318
2014-10-13,S&P 500  Energy  Bond Index,0.0314
2014-10-14,S&P 500  Energy  Bond Index,0.0313
2014-10-15,S&P 500  Energy  Bond Index,0.031
2014-10-16,S&P 500  Energy  Bond Index,0.0315
2014-10-17,S&P 500  Energy  Bond Index,0.0317
2014-10-20,S&P 500  Energy  Bond Index,0.0315
2014-10-21,S&P 500  Energy  Bond Index,0.0315
2014-10-22,S&P 500  Energy  Bond Index,0.0317
2014-10-23,S&P 500  Energy  Bond Index,0.0321
2014-10-24,S&P 500  Energy  Bond Index,0.0321
2014-10-27,S&P 500  Energy  Bond Index,0.0322
2014-10-28,S&P 500  Energy  Bond Index,0.0325
2014-10-29,S&P 500  Energy  Bond Index,0.033
2014-10-30,S&P 500  Energy  Bond Index,0.0329
2014-10-31,S&P 500  Energy  Bond Index,0.0332
2014-11-03,S&P 500  Energy  Bond Index,0.0334
2014-11-04,S&P 500  Energy  Bond Index,0.0336
2014-11-05,S&P 500  Energy  Bond Index,0.0337
2014-11-06,S&P 500  Energy  Bond Index,0.034
2014-11-07,S&P 500  Energy  Bond Index,0.0336
2014-11-10,S&P 500  Energy  Bond Index,0.034
2014-11-11,S&P 500  Energy  Bond Index,0.034
2014-11-12,S&P 500  Energy  Bond Index,0.0342
2014-11-13,S&P 500  Energy  Bond Index,0.0342
2014-11-14,S&P 500  Energy  Bond Index,0.0342
2014-11-17,S&P 500  Energy  Bond Index,0.0346
2014-11-18,S&P 500  Energy  Bond Index,0.0346
2014-11-19,S&P 500  Energy  Bond Index,0.0349
2014-11-20,S&P 500  Energy  Bond Index,0.0348
2014-11-21,S&P 500  Energy  Bond Index,0.0344
2014-11-24,S&P 500  Energy  Bond Index,0.0343
2014-11-25,S&P 500  Energy  Bond Index,0.0338
2014-11-26,S&P 500  Energy  Bond Index,0.0337
2014-11-27,S&P 500  Energy  Bond Index,0.0335
2014-11-28,S&P 500  Energy  Bond Index,0.0339
2014-12-01,S&P 500  Energy  Bond Index,0.035
2014-12-02,S&P 500  Energy  Bond Index,0.0356
2014-12-03,S&P 500  Energy  Bond Index,0.0356
2014-12-04,S&P 500  Energy  Bond Index,0.0355
2014-12-05,S&P 500  Energy  Bond Index,0.0362
2014-12-08,S&P 500  Energy  Bond Index,0.0361
2014-12-09,S&P 500  Energy  Bond Index,0.0363
2014-12-10,S&P 500  Energy  Bond Index,0.0362
2014-12-11,S&P 500  Energy  Bond Index,0.0367
2014-12-12,S&P 500  Energy  Bond Index,0.0365
2014-12-15,S&P 500  Energy  Bond Index,0.0369
2014-12-16,S&P 500  Energy  Bond Index,0.0372
2014-12-17,S&P 500  Energy  Bond Index,0.0378
2014-12-18,S&P 500  Energy  Bond Index,0.0378
2014-12-19,S&P 500  Energy  Bond Index,0.0375
2014-12-22,S&P 500  Energy  Bond Index,0.0373
2014-12-23,S&P 500  Energy  Bond Index,0.038
2014-12-24,S&P 500  Energy  Bond Index,0.0379
2014-12-25,S&P 500  Energy  Bond Index,0.0379
2014-12-26,S&P 500  Energy  Bond Index,0.0378
2014-12-29,S&P 500  Energy  Bond Index,0.0374
2014-12-30,S&P 500  Energy  Bond Index,0.0372
2014-12-31,S&P 500  Energy  Bond Index,0.0371
2015-01-01,S&P 500  Energy  Bond Index,0.0371
2015-01-02,S&P 500  Energy  Bond Index,0.0367
2015-01-05,S&P 500  Energy  Bond Index,0.0363
2015-01-06,S&P 500  Energy  Bond Index,0.0361
2015-01-07,S&P 500  Energy  Bond Index,0.036
2015-01-08,S&P 500  Energy  Bond Index,0.0364
2015-01-09,S&P 500  Energy  Bond Index,0.036
2015-01-12,S&P 500  Energy  Bond Index,0.0357
2015-01-13,S&P 500  Energy  Bond Index,0.0358
2015-01-14,S&P 500  Energy  Bond Index,0.0357
2015-01-15,S&P 500  Energy  Bond Index,0.0353
2015-01-16,S&P 500  Energy  Bond Index,0.0359
2015-01-19,S&P 500  Energy  Bond Index,0.0354
2015-01-20,S&P 500  Energy  Bond Index,0.0358
2015-01-21,S&P 500  Energy  Bond Index,0.0362
2015-01-22,S&P 500  Energy  Bond Index,0.0364
2015-01-23,S&P 500  Energy  Bond Index,0.0357
2015-01-26,S&P 500  Energy  Bond Index,0.0358
2015-01-27,S&P 500  Energy  Bond Index,0.0357
2015-01-28,S&P 500  Energy  Bond Index,0.0348
2015-01-29,S&P 500  Energy  Bond Index,0.0352
2015-01-30,S&P 500  Energy  Bond Index,0.0346
2015-02-02,S&P 500  Energy  Bond Index,0.0347
2015-02-03,S&P 500  Energy  Bond Index,0.0353
2015-02-04,S&P 500  Energy  Bond Index,0.0352
2015-02-05,S&P 500  Energy  Bond Index,0.0351
2015-02-06,S&P 500  Energy  Bond Index,0.0358
2015-02-09,S&P 500  Energy  Bond Index,0.0356
2015-02-10,S&P 500  Energy  Bond Index,0.0358
2015-02-11,S&P 500  Energy  Bond Index,0.0356
2015-02-12,S&P 500  Energy  Bond Index,0.0355
2015-02-13,S&P 500  Energy  Bond Index,0.0356
2015-02-16,S&P 500  Energy  Bond Index,0.0358
2015-02-17,S&P 500  Energy  Bond Index,0.0364
2015-02-18,S&P 500  Energy  Bond Index,0.0354
2015-02-19,S&P 500  Energy  Bond Index,0.0357
2015-02-20,S&P 500  Energy  Bond Index,0.0357
2015-02-23,S&P 500  Energy  Bond Index,0.035
2015-02-24,S&P 500  Energy  Bond Index,0.0344
2015-02-25,S&P 500  Energy  Bond Index,0.0343
2015-02-26,S&P 500  Energy  Bond Index,0.0346
2015-02-27,S&P 500  Energy  Bond Index,0.0344
2015-03-02,S&P 500  Energy  Bond Index,0.0343
2015-03-03,S&P 500  Energy  Bond Index,0.0345
2015-03-04,S&P 500  Energy  Bond Index,0.0345
2015-03-05,S&P 500  Energy  Bond Index,0.0342
2015-03-06,S&P 500  Energy  Bond Index,0.0353
2015-03-09,S&P 500  Energy  Bond Index,0.0349
2015-03-10,S&P 500  Energy  Bond Index,0.0346
2015-03-11,S&P 500  Energy  Bond Index,0.0345
2015-03-12,S&P 500  Energy  Bond Index,0.0345
2015-03-13,S&P 500  Energy  Bond Index,0.0349
2015-03-16,S&P 500  Energy  Bond Index,0.0352
2015-03-17,S&P 500  Energy  Bond Index,0.0351
2015-03-18,S&P 500  Energy  Bond Index,0.0342
2015-03-19,S&P 500  Energy  Bond Index,0.0345
2015-03-20,S&P 500  Energy  Bond Index,0.0341
2015-03-23,S&P 500  Energy  Bond Index,0.0341
2015-03-24,S&P 500  Energy  Bond Index,0.0337
2015-03-25,S&P 500  Energy  Bond Index,0.0341
2015-03-26,S&P 500  Energy  Bond Index,0.0348
2015-03-27,S&P 500  Energy  Bond Index,0.0341
2015-03-30,S&P 500  Energy  Bond Index,0.0341
2015-03-31,S&P 500  Energy  Bond Index,0.0338
2015-04-01,S&P 500  Energy  Bond Index,0.0328
2015-04-02,S&P 500  Energy  Bond Index,0.033
2015-04-03,S&P 500  Energy  Bond Index,0.0324
2015-04-06,S&P 500  Energy  Bond Index,0.0329
2015-04-07,S&P 500  Energy  Bond Index,0.0326
2015-04-08,S&P 500  Energy  Bond Index,0.0325
2015-04-09,S&P 500  Energy  Bond Index,0.033
2015-04-10,S&P 500  Energy  Bond Index,0.0328
2015-04-13,S&P 500  Energy  Bond Index,0.0326
2015-04-14,S&P 500  Energy  Bond Index,0.0304
2015-04-15,S&P 500  Energy  Bond Index,0.0303
2015-04-16,S&P 500  Energy  Bond Index,0.0302
2015-04-17,S&P 500  Energy  Bond Index,0.03
2015-04-20,S&P 500  Energy  Bond Index,0.0305
2015-04-21,S&P 500  Energy  Bond Index,0.0305
2015-04-22,S&P 500  Energy  Bond Index,0.0309
2015-04-23,S&P 500  Energy  Bond Index,0.0306
2015-04-24,S&P 500  Energy  Bond Index,0.0304
2015-04-27,S&P 500  Energy  Bond Index,0.0305
2015-04-28,S&P 500  Energy  Bond Index,0.031
2015-04-29,S&P 500  Energy  Bond Index,0.0315
2015-04-30,S&P 500  Energy  Bond Index,0.0316
2015-05-01,S&P 500  Energy  Bond Index,0.0322
2015-05-04,S&P 500  Energy  Bond Index,0.0323
2015-05-05,S&P 500  Energy  Bond Index,0.0325
2015-05-06,S&P 500  Energy  Bond Index,0.033
2015-05-07,S&P 500  Energy  Bond Index,0.0326
2015-05-08,S&P 500  Energy  Bond Index,0.0323
2015-05-11,S&P 500  Energy  Bond Index,0.0333
2015-05-12,S&P 500  Energy  Bond Index,0.033
2015-05-13,S&P 500  Energy  Bond Index,0.0331
2015-05-14,S&P 500  Energy  Bond Index,0.0327
2015-05-15,S&P 500  Energy  Bond Index,0.032
2015-05-18,S&P 500  Energy  Bond Index,0.0328
2015-05-19,S&P 500  Energy  Bond Index,0.0331
2015-05-20,S&P 500  Energy  Bond Index,0.033
2015-05-21,S&P 500  Energy  Bond Index,0.0326
2015-05-22,S&P 500  Energy  Bond Index,0.0331
2015-05-25,S&P 500  Energy  Bond Index,0.0329
2015-05-26,S&P 500  Energy  Bond Index,0.0324
2015-05-27,S&P 500  Energy  Bond Index,0.0325
2015-05-28,S&P 500  Energy  Bond Index,0.0325
2015-05-29,S&P 500  Energy  Bond Index,0.0323
2015-06-01,S&P 500  Energy  Bond Index,0.0351
2015-06-02,S&P 500  Energy  Bond Index,0.0356
2015-06-03,S&P 500  Energy  Bond Index,0.0362
2015-06-04,S&P 500  Energy  Bond Index,0.0356
2015-06-05,S&P 500  Energy  Bond Index,0.0364
2015-06-08,S&P 500  Energy  Bond Index,0.0362
2015-06-09,S&P 500  Energy  Bond Index,0.0366
2015-06-10,S&P 500  Energy  Bond Index,0.037
2015-06-11,S&P 500  Energy  Bond Index,0.0363
2015-06-12,S&P 500  Energy  Bond Index,0.0365
2015-06-15,S&P 500  Energy  Bond Index,0.0364
2015-06-16,S&P 500  Energy  Bond Index,0.0364
2015-06-17,S&P 500  Energy  Bond Index,0.0364
2015-06-18,S&P 500  Energy  Bond Index,0.0365
2015-06-19,S&P 500  Energy  Bond Index,0.0359
2015-06-22,S&P 500  Energy  Bond Index,0.0366
2015-06-23,S&P 500  Energy  Bond Index,0.0371
2015-06-24,S&P 500  Energy  Bond Index,0.0366
2015-06-25,S&P 500  Energy  Bond Index,0.0369
2015-06-26,S&P 500  Energy  Bond Index,0.0375
2015-06-29,S&P 500  Energy  Bond Index,0.0364
2015-06-30,S&P 500  Energy  Bond Index,0.0366
2015-07-01,S&P 500  Energy  Bond Index,0.0374
2015-07-02,S&P 500  Energy  Bond Index,0.037
2015-07-06,S&P 500  Energy  Bond Index,0.0362
2015-07-07,S&P 500  Energy  Bond Index,0.0361
2015-07-08,S&P 500  Energy  Bond Index,0.036
2015-07-09,S&P 500  Energy  Bond Index,0.0369
2015-07-10,S&P 500  Energy  Bond Index,0.0377
2015-07-13,S&P 500  Energy  Bond Index,0.0378
2015-07-14,S&P 500  Energy  Bond Index,0.0376
2015-07-15,S&P 500  Energy  Bond Index,0.0372
2015-07-16,S&P 500  Energy  Bond Index,0.0373
2015-07-17,S&P 500  Energy  Bond Index,0.0373
2015-07-20,S&P 500  Energy  Bond Index,0.0377
2015-07-21,S&P 500  Energy  Bond Index,0.0376
2015-07-22,S&P 500  Energy  Bond Index,0.0377
2015-07-23,S&P 500  Energy  Bond Index,0.0375
2015-07-24,S&P 500  Energy  Bond Index,0.0376
2015-07-27,S&P 500  Energy  Bond Index,0.0374
2015-07-28,S&P 500  Energy  Bond Index,0.0378
2015-07-29,S&P 500  Energy  Bond Index,0.0381
2015-07-30,S&P 500  Energy  Bond Index,0.038
2015-07-31,S&P 500  Energy  Bond Index,0.0376
2015-08-03,S&P 500  Energy  Bond Index,0.037
2015-08-04,S&P 500  Energy  Bond Index,0.0376
2015-08-05,S&P 500  Energy  Bond Index,0.0381
2015-08-06,S&P 500  Energy  Bond Index,0.038
2015-08-07,S&P 500  Energy  Bond Index,0.0376
2015-08-10,S&P 500  Energy  Bond Index,0.0382
2015-08-11,S&P 500  Energy  Bond Index,0.0375
2015-08-12,S&P 500  Energy  Bond Index,0.0378
2015-08-13,S&P 500  Energy  Bond Index,0.0385
2015-08-14,S&P 500  Energy  Bond Index,0.0386
2015-08-17,S&P 500  Energy  Bond Index,0.0383
2015-08-18,S&P 500  Energy  Bond Index,0.0388
2015-08-19,S&P 500  Energy  Bond Index,0.0384
2015-08-20,S&P 500  Energy  Bond Index,0.0384
2015-08-21,S&P 500  Energy  Bond Index,0.0384
2015-08-24,S&P 500  Energy  Bond Index,0.0387
2015-08-25,S&P 500  Energy  Bond Index,0.0399
2015-08-26,S&P 500  Energy  Bond Index,0.0401
2015-08-27,S&P 500  Energy  Bond Index,0.0398
2015-08-28,S&P 500  Energy  Bond Index,0.0399
2015-08-31,S&P 500  Energy  Bond Index,0.04
2015-09-01,S&P 500  Energy  Bond Index,0.04
2015-09-02,S&P 500  Energy  Bond Index,0.04
2015-09-03,S&P 500  Energy  Bond Index,0.0397
2015-09-04,S&P 500  Energy  Bond Index,0.0394
2015-09-08,S&P 500  Energy  Bond Index,0.0396
2015-09-09,S&P 500  Energy  Bond Index,0.0393
2015-09-10,S&P 500  Energy  Bond Index,0.0395
2015-09-11,S&P 500  Energy  Bond Index,0.0392
2015-09-14,S&P 500  Energy  Bond Index,0.0394
2015-09-15,S&P 500  Energy  Bond Index,0.0403
2015-09-16,S&P 500  Energy  Bond Index,0.0404
2015-09-17,S&P 500  Energy  Bond Index,0.0394
2015-09-18,S&P 500  Energy  Bond Index,0.0387
2015-09-21,S&P 500  Energy  Bond Index,0.0395
2015-09-22,S&P 500  Energy  Bond Index,0.0388
2015-09-23,S&P 500  Energy  Bond Index,0.039
2015-09-24,S&P 500  Energy  Bond Index,0.039
2015-09-25,S&P 500  Energy  Bond Index,0.0395
2015-09-28,S&P 500  Energy  Bond Index,0.0397
2015-09-29,S&P 500  Energy  Bond Index,0.0399
2015-09-30,S&P 500  Energy  Bond Index,0.0401
2015-10-01,S&P 500  Energy  Bond Index,0.0403
2015-10-02,S&P 500  Energy  Bond Index,0.04
2015-10-05,S&P 500  Energy  Bond Index,0.0403
2015-10-06,S&P 500  Energy  Bond Index,0.04
2015-10-07,S&P 500  Energy  Bond Index,0.0397
2015-10-08,S&P 500  Energy  Bond Index,0.0401
2015-10-09,S&P 500  Energy  Bond Index,0.0398
2015-10-13,S&P 500  Energy  Bond Index,0.0394
2015-10-14,S&P 500  Energy  Bond Index,0.0387
2015-10-15,S&P 500  Energy  Bond Index,0.0391
2015-10-16,S&P 500  Energy  Bond Index,0.0391
2015-10-19,S&P 500  Energy  Bond Index,0.0391
2015-10-20,S&P 500  Energy  Bond Index,0.0393
2015-10-21,S&P 500  Energy  Bond Index,0.0388
2015-10-22,S&P 500  Energy  Bond Index,0.0388
2015-10-23,S&P 500  Energy  Bond Index,0.0392
2015-10-26,S&P 500  Energy  Bond Index,0.0389
2015-10-27,S&P 500  Energy  Bond Index,0.039
2015-10-28,S&P 500  Energy  Bond Index,0.0397
2015-10-29,S&P 500  Energy  Bond Index,0.0403
2015-10-30,S&P 500  Energy  Bond Index,0.0402
2015-11-02,S&P 500  Energy  Bond Index,0.0407
2015-11-03,S&P 500  Energy  Bond Index,0.041
2015-11-04,S&P 500  Energy  Bond Index,0.0411
2015-11-05,S&P 500  Energy  Bond Index,0.0412
2015-11-06,S&P 500  Energy  Bond Index,0.0419
2015-11-09,S&P 500  Energy  Bond Index,0.042
2015-11-10,S&P 500  Energy  Bond Index,0.0418
2015-11-12,S&P 500  Energy  Bond Index,0.042
2015-11-13,S&P 500  Energy  Bond Index,0.0418
2015-11-16,S&P 500  Energy  Bond Index,0.042
2015-11-17,S&P 500  Energy  Bond Index,0.0421
2015-11-18,S&P 500  Energy  Bond Index,0.0422
2015-11-19,S&P 500  Energy  Bond Index,0.0422
2015-11-20,S&P 500  Energy  Bond Index,0.0426
2015-11-23,S&P 500  Energy  Bond Index,0.0426
2015-11-24,S&P 500  Energy  Bond Index,0.0428
2015-11-25,S&P 500  Energy  Bond Index,0.0428
2015-11-27,S&P 500  Energy  Bond Index,0.0428
2015-11-30,S&P 500  Energy  Bond Index,0.0429
2015-12-01,S&P 500  Energy  Bond Index,0.0424
2015-12-02,S&P 500  Energy  Bond Index,0.0439
2015-12-03,S&P 500  Energy  Bond Index,0.0449
2015-12-04,S&P 500  Energy  Bond Index,0.044
2015-12-07,S&P 500  Energy  Bond Index,0.0439
2015-12-08,S&P 500  Energy  Bond Index,0.0448
2015-12-09,S&P 500  Energy  Bond Index,0.0439
2015-12-10,S&P 500  Energy  Bond Index,0.0447
2015-12-11,S&P 500  Energy  Bond Index,0.0446
2015-12-14,S&P 500  Energy  Bond Index,0.0461
2015-12-15,S&P 500  Energy  Bond Index,0.0469
2015-12-16,S&P 500  Energy  Bond Index,0.0472
2015-12-17,S&P 500  Energy  Bond Index,0.0479
2015-12-18,S&P 500  Energy  Bond Index,0.0486
2015-12-21,S&P 500  Energy  Bond Index,0.0487
2015-12-22,S&P 500  Energy  Bond Index,0.0492
2015-12-23,S&P 500  Energy  Bond Index,0.0491
2015-12-24,S&P 500  Energy  Bond Index,0.0489
2015-12-28,S&P 500  Energy  Bond Index,0.0488
2015-12-29,S&P 500  Energy  Bond Index,0.0495
2015-12-30,S&P 500  Energy  Bond Index,0.0494
2015-12-31,S&P 500  Energy  Bond Index,0.0491
2016-01-04,S&P 500  Energy  Bond Index,0.0484
2016-01-05,S&P 500  Energy  Bond Index,0.0483
2016-01-06,S&P 500  Energy  Bond Index,0.0479
2016-01-07,S&P 500  Energy  Bond Index,0.0479
2016-01-08,S&P 500  Energy  Bond Index,0.0479
2016-01-11,S&P 500  Energy  Bond Index,0.0486
2016-01-12,S&P 500  Energy  Bond Index,0.0487
2016-01-13,S&P 500  Energy  Bond Index,0.049
2016-01-14,S&P 500  Energy  Bond Index,0.05
2016-01-15,S&P 500  Energy  Bond Index,0.0511
2016-01-19,S&P 500  Energy  Bond Index,0.0519
2016-01-20,S&P 500  Energy  Bond Index,0.054
2016-01-21,S&P 500  Energy  Bond Index,0.0543
2016-01-22,S&P 500  Energy  Bond Index,0.0539
2016-01-25,S&P 500  Energy  Bond Index,0.0539
2016-01-26,S&P 500  Energy  Bond Index,0.0541
2016-01-27,S&P 500  Energy  Bond Index,0.0546
2016-01-28,S&P 500  Energy  Bond Index,0.0544
2016-01-29,S&P 500  Energy  Bond Index,0.054
2016-02-01,S&P 500  Energy  Bond Index,0.055
2016-02-02,S&P 500  Energy  Bond Index,0.055
2016-02-03,S&P 500  Energy  Bond Index,0.0554
2016-02-04,S&P 500  Energy  Bond Index,0.0551
2016-02-05,S&P 500  Energy  Bond Index,0.0553
2016-02-08,S&P 500  Energy  Bond Index,0.0548
2016-02-09,S&P 500  Energy  Bond Index,0.0554
2016-02-10,S&P 500  Energy  Bond Index,0.0558
2016-02-11,S&P 500  Energy  Bond Index,0.057
2016-02-12,S&P 500  Energy  Bond Index,0.0579
2016-02-16,S&P 500  Energy  Bond Index,0.0583
2016-02-17,S&P 500  Energy  Bond Index,0.0582
2016-02-18,S&P 500  Energy  Bond Index,0.0568
2016-02-19,S&P 500  Energy  Bond Index,0.0576
2016-02-22,S&P 500  Energy  Bond Index,0.0571
2016-02-23,S&P 500  Energy  Bond Index,0.0568
2016-02-24,S&P 500  Energy  Bond Index,0.057
2016-02-25,S&P 500  Energy  Bond Index,0.0562
2016-02-26,S&P 500  Energy  Bond Index,0.0565
2016-02-29,S&P 500  Energy  Bond Index,0.0557
2016-03-01,S&P 500  Energy  Bond Index,0.0528
2016-03-02,S&P 500  Energy  Bond Index,0.0521
2016-03-03,S&P 500  Energy  Bond Index,0.0512
2016-03-04,S&P 500  Energy  Bond Index,0.051
2016-03-07,S&P 500  Energy  Bond Index,0.0501
2016-03-08,S&P 500  Energy  Bond Index,0.0494
2016-03-09,S&P 500  Energy  Bond Index,0.0497
2016-03-10,S&P 500  Energy  Bond Index,0.0495
2016-03-11,S&P 500  Energy  Bond Index,0.0493
2016-03-14,S&P 500  Energy  Bond Index,0.0485
2016-03-15,S&P 500  Energy  Bond Index,0.0482
2016-03-16,S&P 500  Energy  Bond Index,0.0474
2016-03-17,S&P 500  Energy  Bond Index,0.0466
2016-03-18,S&P 500  Energy  Bond Index,0.0459
2016-03-21,S&P 500  Energy  Bond Index,0.0459
2016-03-22,S&P 500  Energy  Bond Index,0.0453
2016-03-23,S&P 500  Energy  Bond Index,0.0443
2016-03-24,S&P 500  Energy  Bond Index,0.0447
2016-03-28,S&P 500  Energy  Bond Index,0.0445
2016-03-29,S&P 500  Energy  Bond Index,0.0442
